time,sample,family,O2
00:02:19,AC,A,44.5289382040752
00:02:20,AC,A,43.6740866527615
00:02:21,AC,A,43.6281472123353
00:02:22,AC,A,43.9715895721285
00:02:23,AC,A,44.311386885587
00:02:24,AC,A,43.8728154264791
00:02:25,AC,A,43.662496838147
00:02:26,AC,A,43.5820388585603
00:02:27,AC,A,43.5320503989911
00:02:28,AC,A,43.753951679278
00:02:29,AC,A,43.7554474925241
00:02:30,AC,A,43.717122685632
00:02:31,AC,A,43.8101808933964
00:02:32,AC,A,44.5873056767403
00:02:33,AC,A,44.0821082761808
00:02:34,AC,A,44.6181840806036
00:02:35,AC,A,44.5385930647312
00:02:36,AC,A,44.5337332197106
00:02:37,AC,A,43.6665880651256
00:02:38,AC,A,43.4242209207712
00:02:39,AC,A,44.0012673773719
00:02:40,AC,A,43.8664733033946
00:02:41,AC,A,44.5209307649894
00:02:42,AC,A,43.8315716683125
00:02:43,AC,A,43.9867365694268
00:02:44,AC,A,44.0219229607909
00:02:45,AC,A,43.4216323443225
00:02:46,AC,A,43.3953614121242
00:02:47,AC,A,43.8770716396502
00:02:48,AC,A,44.4963217087833
00:02:49,AC,A,44.1304611407435
00:02:50,AC,A,43.4201068130007
00:02:51,AC,A,44.1233707137494
00:02:52,AC,A,43.4723430973968
00:02:53,AC,A,43.9246724330781
00:02:54,AC,A,43.4267398987329
00:02:55,AC,A,43.5802442886701
00:02:56,AC,A,44.0656337268888
00:02:57,AC,A,43.6818450717895
00:02:58,AC,A,43.3958839851542
00:02:59,AC,A,43.5972501762724
00:03:00,AC,A,44.2544060812315
00:03:01,AC,A,44.0982858477546
00:03:02,AC,A,43.3344740301228
00:03:03,AC,A,43.7471149263232
00:03:04,AC,A,43.996883250746
00:03:05,AC,A,44.321594137898
00:03:06,AC,A,43.7266022261767
00:03:07,AC,A,43.6331049590378
00:03:08,AC,A,43.1585940007529
00:03:09,AC,A,43.5861653955533
00:03:10,AC,A,43.512036885815
00:03:11,AC,A,43.6390287130824
00:03:12,AC,A,43.7003666018291
00:03:13,AC,A,44.2345350770837
00:03:14,AC,A,43.2145837361953
00:03:15,AC,A,43.5277242863982
00:03:16,AC,A,44.0315874447948
00:03:17,AC,A,43.2641714736192
00:03:18,AC,A,44.1476544883809
00:03:19,AC,A,44.1428317575893
00:03:20,AC,A,43.8965942845328
00:03:21,AC,A,43.4570180411501
00:03:22,AC,A,43.7572952433011
00:03:23,AC,A,43.2201033066882
00:03:24,AC,A,43.8040541679925
00:03:25,AC,A,43.6621457631497
00:03:26,AC,A,43.7067036248943
00:03:27,AC,A,43.9474895020618
00:03:28,AC,A,44.0529195969998
00:03:29,AC,A,43.7811321745171
00:03:30,AC,A,42.9159700930065
00:03:31,AC,A,44.0866020327783
00:03:32,AC,A,43.0673283089703
00:03:33,AC,A,43.9199314033835
00:03:34,AC,A,43.3973637551694
00:03:35,AC,A,43.6800921541734
00:03:36,AC,A,42.9982374117276
00:03:37,AC,A,43.9369299112788
00:03:38,AC,A,43.7742496117389
00:03:39,AC,A,43.7239832406706
00:03:40,AC,A,43.6075360991305
00:03:41,AC,A,43.030813414575
00:03:42,AC,A,43.8776670073277
00:03:43,AC,A,42.7908251314944
00:03:44,AC,A,43.887905574496
00:03:45,AC,A,43.5731972184483
00:03:46,AC,A,43.2918618929607
00:03:47,AC,A,43.555847634529
00:03:48,AC,A,43.0292389280468
00:03:49,AC,A,42.8460762598612
00:03:50,AC,A,43.1791507542006
00:03:51,AC,A,43.4355528423303
00:03:52,AC,A,43.322261335388
00:03:53,AC,A,42.710735752864
00:03:54,AC,A,43.7202647292673
00:03:55,AC,A,43.7325483651614
00:03:56,AC,A,42.6888210765021
00:03:57,AC,A,43.1826640268001
00:03:58,AC,A,43.0577588566058
00:03:59,AC,A,42.6665807456511
00:04:00,AC,A,43.2176841357904
00:04:01,AC,A,43.5965659746586
00:04:02,AC,A,42.6600168899812
00:04:03,AC,A,43.1702683129146
00:04:04,AC,A,42.3808642483721
00:04:05,AC,A,42.6930555400575
00:04:06,AC,A,42.5402254098952
00:04:07,AC,A,42.6099393242741
00:04:08,AC,A,42.4607304305443
00:04:09,AC,A,42.6201786284899
00:04:10,AC,A,42.8733681617885
00:04:11,AC,A,42.7691621987802
00:04:12,AC,A,42.9958240554519
00:04:13,AC,A,42.7139524322041
00:04:14,AC,A,43.1023047549931
00:04:15,AC,A,42.9157923216524
00:04:16,AC,A,42.7473617997787
00:04:17,AC,A,42.3056369196702
00:04:18,AC,A,41.9531861191937
00:04:19,AC,A,41.9060374935722
00:04:20,AC,A,42.8511685133788
00:04:21,AC,A,42.1984008755655
00:04:22,AC,A,41.8633039710475
00:04:23,AC,A,42.0375221594843
00:04:24,AC,A,42.2359423979103
00:04:25,AC,A,42.1058736273249
00:04:26,AC,A,41.5580668657491
00:04:27,AC,A,41.4699479866489
00:04:28,AC,A,41.3314902748872
00:04:29,AC,A,41.5800466525571
00:04:30,AC,A,41.7501557590885
00:04:31,AC,A,41.2459666538741
00:04:32,AC,A,42.0298669024371
00:04:33,AC,A,42.0045463592057
00:04:34,AC,A,41.5785110903459
00:04:35,AC,A,41.9181695954672
00:04:36,AC,A,41.8499290918041
00:04:37,AC,A,41.429370994615
00:04:38,AC,A,41.2168545482277
00:04:39,AC,A,41.7087565949026
00:04:40,AC,A,40.8445182361723
00:04:41,AC,A,41.4709805070748
00:04:42,AC,A,41.5954272858436
00:04:43,AC,A,40.7487579189122
00:04:44,AC,A,41.6178841916037
00:04:45,AC,A,41.4290925089637
00:04:46,AC,A,40.6928089435822
00:04:47,AC,A,41.0955889572311
00:04:48,AC,A,41.1854110327714
00:04:49,AC,A,40.6914767569339
00:04:50,AC,A,40.3366812389064
00:04:51,AC,A,40.7001184402928
00:04:52,AC,A,41.2887854678763
00:04:53,AC,A,40.7631071933063
00:04:54,AC,A,40.815633860486
00:04:55,AC,A,40.7509630459365
00:04:56,AC,A,40.7934228912243
00:04:57,AC,A,40.6427414494126
00:04:58,AC,A,40.9313346690301
00:04:59,AC,A,41.0329713813075
00:05:00,AC,A,40.9875349787353
00:05:01,AC,A,40.7916065154198
00:05:02,AC,A,40.2762489712641
00:05:03,AC,A,40.3127262099733
00:05:04,AC,A,40.78578901229
00:05:05,AC,A,39.9290535521335
00:05:06,AC,A,40.6719908947941
00:05:07,AC,A,39.9966829151043
00:05:08,AC,A,40.2689455470441
00:05:09,AC,A,40.276845203774
00:05:10,AC,A,39.5934372358882
00:05:11,AC,A,39.7613905512897
00:05:12,AC,A,40.4348423181514
00:05:13,AC,A,39.6539690415099
00:05:14,AC,A,39.341390561868
00:05:15,AC,A,40.0794624212408
00:05:16,AC,A,39.5676227411709
00:05:17,AC,A,40.1121067960512
00:05:18,AC,A,39.170038073697
00:05:19,AC,A,39.1507264696313
00:05:20,AC,A,40.1520497621532
00:05:21,AC,A,39.2868114309192
00:05:22,AC,A,39.6570821247113
00:05:23,AC,A,39.3083030001553
00:05:24,AC,A,39.3648272447824
00:05:25,AC,A,39.8623970796202
00:05:26,AC,A,39.902731476547
00:05:27,AC,A,39.6374735565259
00:05:28,AC,A,38.7442954874243
00:05:29,AC,A,39.4685357210115
00:05:30,AC,A,39.326798015753
00:05:31,AC,A,39.66035171425
00:05:32,AC,A,38.9602899558529
00:05:33,AC,A,39.2229485785519
00:05:34,AC,A,39.0240499043079
00:05:35,AC,A,39.3848463460288
00:05:36,AC,A,39.1452604075622
00:05:37,AC,A,38.7435796803766
00:05:38,AC,A,38.4472366395621
00:05:39,AC,A,39.2153817493926
00:05:40,AC,A,39.0393354414732
00:05:41,AC,A,38.8616476249894
00:05:42,AC,A,38.1460735515947
00:05:43,AC,A,38.2347026361651
00:05:44,AC,A,38.7575673890111
00:05:45,AC,A,38.3729748171651
00:05:46,AC,A,38.0807924490247
00:05:47,AC,A,38.0268295193619
00:05:48,AC,A,38.7635026615255
00:05:49,AC,A,38.6746473130368
00:05:50,AC,A,38.4265227006577
00:05:51,AC,A,38.2915929447762
00:05:52,AC,A,37.9757158278306
00:05:53,AC,A,38.2417896473358
00:05:54,AC,A,38.2421661111636
00:05:55,AC,A,38.0655828356297
00:05:56,AC,A,37.9172141641151
00:05:57,AC,A,38.1310321471488
00:05:58,AC,A,38.0214262704102
00:05:59,AC,A,38.3767330257637
00:06:00,AC,A,37.9317178372298
00:06:01,AC,A,37.8408373525734
00:06:02,AC,A,37.5803520278647
00:06:03,AC,A,37.9256152499158
00:06:04,AC,A,38.2714402450762
00:06:05,AC,A,37.4334736634293
00:06:06,AC,A,37.5735823582682
00:06:07,AC,A,38.2341789626691
00:06:08,AC,A,37.3040142800096
00:06:09,AC,A,37.5004155987347
00:06:10,AC,A,37.4026191748962
00:06:11,AC,A,37.1882794666109
00:06:12,AC,A,38.1763188082294
00:06:13,AC,A,38.026558914492
00:06:14,AC,A,37.0047966256826
00:06:15,AC,A,37.0625000583277
00:06:16,AC,A,37.812909619369
00:06:17,AC,A,36.9914425057991
00:06:18,AC,A,37.5947545478002
00:06:19,AC,A,37.4833614516134
00:06:20,AC,A,37.832931767149
00:06:21,AC,A,37.0710345734335
00:06:22,AC,A,37.9442715642648
00:06:23,AC,A,37.605420262352
00:06:24,AC,A,37.8728112755379
00:06:25,AC,A,37.2441249112816
00:06:26,AC,A,37.1186242978487
00:06:27,AC,A,37.7754497563114
00:06:28,AC,A,37.1974810515359
00:06:29,AC,A,36.8549934143211
00:06:30,AC,A,37.6663131193449
00:06:31,AC,A,37.3437158788926
00:06:32,AC,A,37.3791480863089
00:06:33,AC,A,36.6192481973011
00:06:34,AC,A,36.7424076155743
00:06:35,AC,A,37.2315933143885
00:06:36,AC,A,36.5411178415056
00:06:37,AC,A,36.6228303003652
00:06:38,AC,A,37.0793268070333
00:06:39,AC,A,37.2440511602866
00:06:40,AC,A,36.4952710219798
00:06:41,AC,A,37.4813474298775
00:06:42,AC,A,36.4576275752427
00:06:43,AC,A,36.7356327203784
00:06:44,AC,A,37.2421142774566
00:06:45,AC,A,36.3533404666112
00:06:46,AC,A,36.3829900820102
00:06:47,AC,A,36.8758740896834
00:06:48,AC,A,36.904042311544
00:06:49,AC,A,36.2978796580712
00:06:50,AC,A,36.5307130112399
00:06:51,AC,A,36.6332851437188
00:06:52,AC,A,36.4263478676306
00:06:53,AC,A,36.8333903202485
00:06:54,AC,A,36.3191515283538
00:06:55,AC,A,36.9867611800381
00:06:56,AC,A,37.0557895702551
00:06:57,AC,A,36.9134608420034
00:06:58,AC,A,36.2172273078605
00:06:59,AC,A,37.2050351934361
00:07:00,AC,A,37.1010764159296
00:07:01,AC,A,36.6391692452348
00:07:02,AC,A,36.9445514315204
00:07:03,AC,A,36.0309013150278
00:07:04,AC,A,36.9482360988682
00:07:05,AC,A,36.2102966140032
00:07:06,AC,A,36.8883126530054
00:07:07,AC,A,36.8456330344451
00:07:08,AC,A,36.463476857505
00:07:09,AC,A,36.6895332167657
00:07:10,AC,A,36.7060630350355
00:07:11,AC,A,35.9685555347404
00:07:12,AC,A,36.0202437166468
00:07:13,AC,A,35.9404095171544
00:07:14,AC,A,36.3574760459138
00:07:15,AC,A,35.8666508778885
00:07:16,AC,A,36.116026356178
00:07:17,AC,A,36.4650638249089
00:07:18,AC,A,36.5339002234429
00:07:19,AC,A,36.2984203852462
00:07:20,AC,A,36.6178384620626
00:07:21,AC,A,36.1887376538588
00:07:22,AC,A,36.5584092852951
00:07:23,AC,A,36.2611418164808
00:07:24,AC,A,36.1754510717189
00:07:25,AC,A,36.459097541114
00:07:26,AC,A,36.7133409683677
00:07:27,AC,A,36.3012669411753
00:07:28,AC,A,36.3506414453945
00:07:29,AC,A,36.4117939468169
00:07:30,AC,A,35.5243563683581
00:07:31,AC,A,36.2010515593982
00:07:32,AC,A,35.8588534887188
00:07:33,AC,A,35.7849622639316
00:07:34,AC,A,36.5418480298152
00:07:35,AC,A,36.2194811751917
00:07:36,AC,A,36.1483319805036
00:07:37,AC,A,35.7874151916456
00:07:38,AC,A,35.7968566118202
00:07:39,AC,A,36.1862070925178
00:07:40,AC,A,36.3582623124879
00:07:41,AC,A,36.4108321281156
00:07:42,AC,A,35.5446335806698
00:07:43,AC,A,35.8592980209175
00:07:44,AC,A,35.5406308964444
00:07:45,AC,A,35.2040008655132
00:07:46,AC,A,35.5843892926946
00:07:47,AC,A,35.4947569268286
00:07:48,AC,A,35.4288866707036
00:07:49,AC,A,35.9671571737964
00:07:50,AC,A,35.0760094300272
00:07:51,AC,A,36.1196427715437
00:07:52,AC,A,36.0674116731698
00:07:53,AC,A,35.3765404522662
00:07:54,AC,A,35.1664062007324
00:07:55,AC,A,34.9530909578577
00:07:56,AC,A,35.1029406536482
00:07:57,AC,A,34.8082844624775
00:07:58,AC,A,34.6736695313325
00:07:59,AC,A,34.5742278938148
00:08:00,AC,A,35.3788334882836
00:08:01,AC,A,34.9677823661481
00:08:02,AC,A,34.4177530151598
00:08:03,AC,A,34.2131843131509
00:08:04,AC,A,34.2323977615479
00:08:05,AC,A,34.7017557381284
00:08:06,AC,A,34.0149254787697
00:08:07,AC,A,33.9350379594523
00:08:08,AC,A,34.1970029063896
00:08:09,AC,A,34.5617099826635
00:08:10,AC,A,33.515986500218
00:08:11,AC,A,34.0090630231595
00:08:12,AC,A,33.9416137847941
00:08:13,AC,A,32.9453764176126
00:08:14,AC,A,33.6932245873798
00:08:15,AC,A,33.3551543921006
00:08:16,AC,A,33.3900553068673
00:08:17,AC,A,32.7434081925429
00:08:18,AC,A,32.9582397835501
00:08:19,AC,A,32.3795586260961
00:08:20,AC,A,32.8048680987956
00:08:21,AC,A,32.796089708862
00:08:22,AC,A,31.6261475580205
00:08:23,AC,A,32.2541340592531
00:08:24,AC,A,31.9103931639379
00:08:25,AC,A,31.2025198371939
00:08:26,AC,A,31.5728573444911
00:08:27,AC,A,31.9521198953004
00:08:28,AC,A,31.7415199238131
00:08:29,AC,A,30.9095687482584
00:08:30,AC,A,30.7495143912632
00:08:31,AC,A,30.482103066398
00:08:32,AC,A,30.549344557385
00:08:33,AC,A,30.5471991214267
00:08:34,AC,A,30.5906279588238
00:08:35,AC,A,30.7372055315354
00:08:36,AC,A,29.7059388469669
00:08:37,AC,A,29.8558429478254
00:08:38,AC,A,30.3421216831882
00:08:39,AC,A,29.3277704260474
00:08:40,AC,A,29.9956044049917
00:08:41,AC,A,29.7884931788586
00:08:42,AC,A,29.1961141235754
00:08:43,AC,A,28.7565177735323
00:08:44,AC,A,28.6250949313136
00:08:45,AC,A,28.4694909052949
00:08:46,AC,A,28.6993946716968
00:08:47,AC,A,28.6239279401158
00:08:48,AC,A,28.6104515593922
00:08:49,AC,A,28.2608971034422
00:08:50,AC,A,27.9873371857286
00:08:51,AC,A,27.9938667071873
00:08:52,AC,A,27.5076664781841
00:08:53,AC,A,27.5381550015415
00:08:54,AC,A,27.837696606322
00:08:55,AC,A,27.1507363911827
00:08:56,AC,A,27.6397495338625
00:08:57,AC,A,27.6173964642673
00:08:58,AC,A,26.6109841686249
00:08:59,AC,A,26.4613786653013
00:09:00,AC,A,27.0023617330158
00:09:01,AC,A,26.5819801444161
00:09:02,AC,A,26.3399219082464
00:09:03,AC,A,26.0959968775128
00:09:04,AC,A,25.9384546981564
00:09:05,AC,A,25.741534798146
00:09:06,AC,A,25.6795314457283
00:09:07,AC,A,25.8782049899758
00:09:08,AC,A,25.8912501721302
00:09:09,AC,A,25.7525011866766
00:09:10,AC,A,25.2089178987082
00:09:11,AC,A,25.5288316023593
00:09:12,AC,A,25.1774044272369
00:09:13,AC,A,25.3137861772142
00:09:14,AC,A,24.6996970022552
00:09:15,AC,A,24.496948163891
00:09:16,AC,A,24.5802036267804
00:09:17,AC,A,24.185080825157
00:09:18,AC,A,24.0835459276777
00:09:19,AC,A,24.5074325326396
00:09:20,AC,A,23.5892859859711
00:09:21,AC,A,23.9044641934476
00:09:22,AC,A,23.3418508968279
00:09:23,AC,A,23.1980091709429
00:09:24,AC,A,22.9882248038965
00:09:25,AC,A,23.0235883759695
00:09:26,AC,A,23.5761827421557
00:09:27,AC,A,23.5222504477953
00:09:28,AC,A,22.8824104167348
00:09:29,AC,A,22.4636008579864
00:09:30,AC,A,22.5549872167811
00:09:31,AC,A,22.9666034184621
00:09:32,AC,A,22.6898672430823
00:09:33,AC,A,21.7664333019275
00:09:34,AC,A,21.8521919078816
00:09:35,AC,A,21.9276031108086
00:09:36,AC,A,21.5184121947071
00:09:37,AC,A,21.6419495567768
00:09:38,AC,A,21.824129728964
00:09:39,AC,A,21.8606977824786
00:09:40,AC,A,21.0415610018673
00:09:41,AC,A,21.4898224123131
00:09:42,AC,A,20.9262747489047
00:09:43,AC,A,20.4955729490099
00:09:44,AC,A,20.4717317211217
00:09:45,AC,A,21.2209580834205
00:09:46,AC,A,20.5130692359335
00:09:47,AC,A,20.36131226154
00:09:48,AC,A,20.1729236478447
00:09:49,AC,A,20.0159170374828
00:09:50,AC,A,20.2037756970799
00:09:51,AC,A,20.3406541947084
00:09:52,AC,A,20.0333610364138
00:09:53,AC,A,20.1665148576717
00:09:54,AC,A,19.5234088420956
00:09:55,AC,A,19.8633643532353
00:09:56,AC,A,19.3493083359017
00:09:57,AC,A,19.27327803228
00:09:58,AC,A,18.4601555580734
00:09:59,AC,A,19.3396321378271
00:00:00,RC,A,50.243663265463
00:00:01,RC,A,50.4095409528054
00:00:02,RC,A,50.0008459936231
00:00:03,RC,A,49.9070636826605
00:00:04,RC,A,49.2931507626288
00:00:05,RC,A,49.7778539611399
00:00:06,RC,A,49.8370529942289
00:00:07,RC,A,49.3568708171845
00:00:08,RC,A,49.4762686598525
00:00:09,RC,A,49.113158765167
00:00:10,RC,A,49.8050043647923
00:00:11,RC,A,50.0190680887997
00:00:12,RC,A,49.2729704387635
00:00:13,RC,A,49.7089645500146
00:00:14,RC,A,49.3783080135106
00:00:15,RC,A,49.3922426772201
00:00:16,RC,A,49.0053107578469
00:00:17,RC,A,49.1666575611994
00:00:18,RC,A,49.2595584400687
00:00:19,RC,A,48.7492280891186
00:00:20,RC,A,48.1450278177211
00:00:21,RC,A,48.0864968702746
00:00:22,RC,A,48.2853644361601
00:00:23,RC,A,48.0704828403104
00:00:24,RC,A,48.7809353202059
00:00:25,RC,A,47.9019119568842
00:00:26,RC,A,48.0593598051002
00:00:27,RC,A,48.0160323774711
00:00:28,RC,A,48.2137436396975
00:00:29,RC,A,48.3740444494276
00:00:30,RC,A,47.7880947400945
00:00:31,RC,A,48.6364586830532
00:00:32,RC,A,48.0658844060921
00:00:33,RC,A,47.8060022256326
00:00:34,RC,A,48.4299774356439
00:00:35,RC,A,47.9166081837895
00:00:36,RC,A,47.5298949178157
00:00:37,RC,A,48.4008942375072
00:00:38,RC,A,48.4343360522207
00:00:39,RC,A,48.2926614018797
00:00:40,RC,A,48.1952400442185
00:00:41,RC,A,47.6895580816319
00:00:42,RC,A,47.2206946669647
00:00:43,RC,A,47.1726579030808
00:00:44,RC,A,48.2164792832084
00:00:45,RC,A,47.9051638025219
00:00:46,RC,A,47.4754846653594
00:00:47,RC,A,47.0386749101759
00:00:48,RC,A,47.3204860096086
00:00:49,RC,A,47.274786469575
00:00:50,RC,A,47.898873543069
00:00:51,RC,A,46.9280940931371
00:00:52,RC,A,47.5476640623407
00:00:53,RC,A,47.4127713403341
00:00:54,RC,A,47.7983281322695
00:00:55,RC,A,46.8501923565957
00:00:56,RC,A,46.9431614068804
00:00:57,RC,A,47.489540279916
00:00:58,RC,A,46.8942956769903
00:00:59,RC,A,46.5590795528471
00:01:00,RC,A,46.7294565649363
00:01:01,RC,A,47.2125323181896
00:01:02,RC,A,47.4350503794105
00:01:03,RC,A,47.2131279368405
00:01:04,RC,A,47.2499811280303
00:01:05,RC,A,46.152513148361
00:01:06,RC,A,46.9781652476019
00:01:07,RC,A,46.4854002775268
00:01:08,RC,A,47.2211506057438
00:01:09,RC,A,46.2735514808618
00:01:10,RC,A,47.0669287124153
00:01:11,RC,A,46.1369498014218
00:01:12,RC,A,46.7753219627807
00:01:13,RC,A,46.3512141464573
00:01:14,RC,A,46.4594857476279
00:01:15,RC,A,45.8220093195218
00:01:16,RC,A,46.7663599328293
00:01:17,RC,A,46.2302656491706
00:01:18,RC,A,45.6455461442222
00:01:19,RC,A,46.1992570574411
00:01:20,RC,A,45.9983649778459
00:01:21,RC,A,45.9008710731364
00:01:22,RC,A,46.2932016540194
00:01:23,RC,A,46.2405483823408
00:01:24,RC,A,46.0933355515294
00:01:25,RC,A,45.6046337095756
00:01:26,RC,A,45.9078725342638
00:01:27,RC,A,45.8924299617561
00:01:28,RC,A,46.0803088330259
00:01:29,RC,A,46.1012448940285
00:01:30,RC,A,45.9080434662413
00:01:31,RC,A,45.2155239670924
00:01:32,RC,A,45.0770268635543
00:01:33,RC,A,45.9649877022003
00:01:34,RC,A,45.3550144014195
00:01:35,RC,A,45.2887846823361
00:01:36,RC,A,45.9235284812591
00:01:37,RC,A,44.9880708434725
00:01:38,RC,A,45.0277737445568
00:01:39,RC,A,45.6883165907749
00:01:40,RC,A,44.7459638491239
00:01:41,RC,A,45.574590114434
00:01:42,RC,A,45.4154261115501
00:01:43,RC,A,44.5762238070195
00:01:44,RC,A,44.745914127221
00:01:45,RC,A,45.6440368240163
00:01:46,RC,A,44.4896140852754
00:01:47,RC,A,45.2536031732535
00:01:48,RC,A,45.2241837956641
00:01:49,RC,A,44.6388753631322
00:01:50,RC,A,45.218850024206
00:01:51,RC,A,44.3764580962555
00:01:52,RC,A,44.4410448310869
00:01:53,RC,A,44.2302344496972
00:01:54,RC,A,44.8832661786475
00:01:55,RC,A,44.9007876554653
00:01:56,RC,A,44.7994086721892
00:01:57,RC,A,44.4631541359091
00:01:58,RC,A,44.2094913061476
00:01:59,RC,A,44.9618139232233
00:02:00,RC,A,44.5982792551351
00:02:01,RC,A,44.8196851800889
00:02:02,RC,A,44.1127180705621
00:02:03,RC,A,43.9482975382323
00:02:04,RC,A,44.6961055301259
00:02:05,RC,A,44.9661573738195
00:02:06,RC,A,44.839928328956
00:02:07,RC,A,44.0185563417092
00:02:08,RC,A,43.8423425819995
00:02:09,RC,A,44.0934056859175
00:02:10,RC,A,44.8160779746375
00:02:11,RC,A,44.2402482461765
00:02:12,RC,A,44.1937204451446
00:02:13,RC,A,43.9377726510852
00:02:14,RC,A,44.5083055121226
00:02:15,RC,A,43.9626625421439
00:02:16,RC,A,44.0937196819674
00:02:17,RC,A,44.8486267837907
00:02:18,RC,A,44.0404001339198
00:02:19,RC,A,44.6561271277696
00:02:20,RC,A,43.9376160200774
00:02:21,RC,A,44.2065553458145
00:02:22,RC,A,44.1658160399032
00:02:23,RC,A,43.8834104418721
00:02:24,RC,A,44.6561696870799
00:02:25,RC,A,44.223617341482
00:02:26,RC,A,43.970560724552
00:02:27,RC,A,43.6629835518501
00:02:28,RC,A,44.0041850325724
00:02:29,RC,A,43.8112104239595
00:02:30,RC,A,44.5747741637122
00:02:31,RC,A,44.2043464146505
00:02:32,RC,A,44.4284097675764
00:02:33,RC,A,44.2501567626551
00:02:34,RC,A,44.7450761044226
00:02:35,RC,A,44.0098149425758
00:02:36,RC,A,44.2288255283666
00:02:37,RC,A,43.6758710426915
00:02:38,RC,A,43.9237432821008
00:02:39,RC,A,44.3115015712501
00:02:40,RC,A,44.5435221674435
00:02:41,RC,A,44.480782694479
00:02:42,RC,A,44.6266934423519
00:02:43,RC,A,44.291496444719
00:02:44,RC,A,44.3050272614736
00:02:45,RC,A,43.5096250293466
00:02:46,RC,A,43.7186466376567
00:02:47,RC,A,43.5960077857517
00:02:48,RC,A,44.0467975310548
00:02:49,RC,A,44.4120428935772
00:02:50,RC,A,43.9493348117714
00:02:51,RC,A,43.8550347604234
00:02:52,RC,A,43.7905437728415
00:02:53,RC,A,44.3388655814947
00:02:54,RC,A,44.1652435819872
00:02:55,RC,A,43.7833939534514
00:02:56,RC,A,43.9845004993042
00:02:57,RC,A,44.5377372073141
00:02:58,RC,A,43.4251029018093
00:02:59,RC,A,43.6742946640017
00:03:00,RC,A,43.7692644942561
00:03:01,RC,A,44.0057509868995
00:03:02,RC,A,43.9175801854818
00:03:03,RC,A,43.6097011628447
00:03:04,RC,A,44.4821130630095
00:03:05,RC,A,43.7767294065211
00:03:06,RC,A,43.6461724914374
00:03:07,RC,A,44.4532574311243
00:03:08,RC,A,44.2689858411432
00:03:09,RC,A,43.4820713172308
00:03:10,RC,A,44.4257652627526
00:03:11,RC,A,44.0181706085672
00:03:12,RC,A,44.2015477796536
00:03:13,RC,A,43.783014126877
00:03:14,RC,A,43.6899287113668
00:03:15,RC,A,43.4992880411774
00:03:16,RC,A,43.2832631253614
00:03:17,RC,A,43.6312429318762
00:03:18,RC,A,44.0873626413961
00:03:19,RC,A,44.33890714765
00:03:20,RC,A,43.9349060601058
00:03:21,RC,A,44.0237498012455
00:03:22,RC,A,43.4318316436105
00:03:23,RC,A,43.2207386186659
00:03:24,RC,A,43.5446685944645
00:03:25,RC,A,43.8642382528243
00:03:26,RC,A,43.9702174063962
00:03:27,RC,A,43.625042910299
00:03:28,RC,A,43.4215215292247
00:03:29,RC,A,43.2346430639804
